name,rank,model,chain_i,chain_j,iLIS,iLIA,iLISA,ipSAE,actifpTM,LIS,cLIS,LIA,cLIA,ipTM,pLDDT_i,pLDDT_j,pLDDT,pTM,LIR_i,LIR_j,cLIR_i,cLIR_j,LIpLDDT_i,LIpLDDT_j,LIpLDDT,cLIpLDDT_i,cLIpLDDT_j,cLIpLDDT,len_i,len_j,LIR_indices_i,LIR_indices_j,cLIR_indices_i,cLIR_indices_j,structure_file
COX5B___CDK12,5,3,A,B,0.0000,0.0,0.0,0.0000,0.2720,0.0000,0.0000,0.0,0.0,0.2500,44.7,34.0,34.9,0.340,0,0,0,0,,,,,,,129,1490,,,,,COX5B___CDK12_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
DLAT___PRPF19,1,1,A,B,0.0000,0.0,0.0,0.0000,0.1460,0.0000,0.0000,0.0,0.0,0.1800,62.3,81.4,70.7,0.380,0,0,0,0,,,,,,,647,504,,,,,DLAT___PRPF19_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
DLAT___PRPF19,2,4,A,B,0.0000,0.0,0.0,0.0000,0.1467,0.0000,0.0000,0.0,0.0,0.1500,57.2,80.3,67.3,0.380,0,0,0,0,,,,,,,647,504,,,,,DLAT___PRPF19_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
DLAT___PRPF19,3,3,A,B,0.0000,0.0,0.0,0.0000,0.1496,0.0000,0.0000,0.0,0.0,0.1400,62.0,81.4,70.5,0.380,0,0,0,0,,,,,,,647,504,,,,,DLAT___PRPF19_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
DLAT___PRPF19,4,2,A,B,0.0000,0.0,0.0,0.0000,0.1216,0.0000,0.0000,0.0,0.0,0.1400,63.7,82.5,71.9,0.380,0,0,0,0,,,,,,,647,504,,,,,DLAT___PRPF19_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
DLAT___PRPF19,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1384,0.0000,0.0000,0.0,0.0,0.1400,60.6,81.3,69.7,0.380,0,0,0,0,,,,,,,647,504,,,,,DLAT___PRPF19_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
ENO1___SETD1A,1,1,A,B,0.0000,0.0,0.0,0.0185,0.2146,0.1245,0.0000,3576.0,0.0,0.6200,94.4,28.6,41.9,0.360,406,13,0,0,95.2,42.6,93.6,,,,434,1707,"[1-39,43-80,82-158,161-215,221-237,239-253,256-259,261-262,270-310,312-429]",[72-84],,,ENO1___SETD1A_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
ENO1___SETD1A,2,4,A,B,0.0000,0.0,0.0,0.0000,0.2003,0.0000,0.0000,0.0,0.0,0.2000,93.7,27.0,40.5,0.340,0,0,0,0,,,,,,,434,1707,,,,,ENO1___SETD1A_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
ENO1___SETD1A,3,2,A,B,0.0000,0.0,0.0,0.0000,0.1909,0.0000,0.0000,0.0,0.0,0.2000,95.0,29.0,42.4,0.340,0,0,0,0,,,,,,,434,1707,,,,,ENO1___SETD1A_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
ENO1___SETD1A,4,3,A,B,0.0000,0.0,0.0,0.0000,0.2115,0.0000,0.0000,0.0,0.0,0.2000,93.7,28.8,42.0,0.350,0,0,0,0,,,,,,,434,1707,,,,,ENO1___SETD1A_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
ENO1___SETD1A,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1987,0.0000,0.0000,0.0,0.0,0.2000,94.2,28.3,41.7,0.340,0,0,0,0,,,,,,,434,1707,,,,,ENO1___SETD1A_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
EPB41___ACTR2,1,5,A,B,0.4508,4972.2,2241.3,0.6625,0.9691,0.3770,0.5389,211310.0,117.0,0.8300,48.4,91.9,62.0,0.600,335,394,28,24,88.6,91.9,90.4,82.8,81.5,82.2,864,394,[206-540],[1-394],"[405-407,418,422,430-436,451-458,461,463-464,487-490,515]","[113,115,117,120,140,170-171,173-177,289-293,386-387,389-391,393-394]",EPB41___ACTR2_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb
EPB41___ACTR2,2,4,A,B,0.0000,0.0,0.0,0.0000,0.3614,0.0000,0.0000,0.0,0.0,0.2900,44.9,85.8,57.7,0.400,0,0,0,0,,,,,,,864,394,,,,,EPB41___ACTR2_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
EPB41___ACTR2,3,2,A,B,0.0000,0.0,0.0,0.0000,0.2473,0.0000,0.0000,0.0,0.0,0.2500,45.5,88.8,59.1,0.410,0,0,0,0,,,,,,,864,394,,,,,EPB41___ACTR2_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
EPB41___ACTR2,4,3,A,B,0.0000,0.0,0.0,0.0000,0.2058,0.0000,0.0000,0.0,0.0,0.2300,46.5,87.7,59.4,0.400,0,0,0,0,,,,,,,864,394,,,,,EPB41___ACTR2_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
EPB41___ACTR2,5,1,A,B,0.0000,0.0,0.0,0.0000,0.2019,0.0000,0.0000,0.0,0.0,0.2200,46.7,84.6,58.6,0.390,0,0,0,0,,,,,,,864,394,,,,,EPB41___ACTR2_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb
EPB41___RUVBL2,1,5,A,B,0.0000,0.0,0.0,0.0000,0.4782,0.0206,0.0000,41.0,0.0,0.2900,45.3,75.0,55.7,0.400,27,6,0,0,87.0,41.1,78.7,,,,864,463,"[401,403-405,407,409-410,412-415,421-422,428,432,434,447-448,450,465-467,472-473,476-477,480]","[256-260,262]",,,EPB41___RUVBL2_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb
EPB41___RUVBL2,2,4,A,B,0.0026,2.8,0.0,0.0000,0.4918,0.0053,0.0012,8.0,1.0,0.2800,44.1,72.5,54.0,0.390,6,4,1,1,77.4,39.8,62.4,83.1,40.6,61.8,864,463,"[404,422,428-429,432,434]",[257-260],[422],[258],EPB41___RUVBL2_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
EPB41___RUVBL2,3,3,A,B,0.0000,0.0,0.0,0.0000,0.2044,0.0000,0.0000,0.0,0.0,0.2100,44.9,73.5,54.9,0.350,0,0,0,0,,,,,,,864,463,,,,,EPB41___RUVBL2_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
EPB41___RUVBL2,4,1,A,B,0.0000,0.0,0.0,0.0000,0.1956,0.0000,0.0000,0.0,0.0,0.1900,45.7,70.8,54.5,0.360,0,0,0,0,,,,,,,864,463,,,,,EPB41___RUVBL2_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
EPB41___RUVBL2,5,2,A,B,0.0000,0.0,0.0,0.0000,0.1779,0.0000,0.0000,0.0,0.0,0.1900,44.7,73.8,54.9,0.350,0,0,0,0,,,,,,,864,463,,,,,EPB41___RUVBL2_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
ERLIN1___GFP,1,4,A,B,0.0000,0.0,0.0,0.0000,0.3229,0.0092,0.0000,23.0,0.0,0.3400,63.5,86.6,72.9,0.510,6,20,0,0,74.8,90.7,87.0,,,,348,238,"[118,122-124,126,150]","[12-13,15,42,47,87,114,119-121,152,161-162,171,177,183,186,199,209,223]",,,ERLIN1___GFP_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
ERLIN1___GFP,2,1,A,B,0.0000,0.0,0.0,0.0000,0.1783,0.0000,0.0000,0.0,0.0,0.1600,66.7,85.4,74.3,0.460,0,0,0,0,,,,,,,348,238,,,,,ERLIN1___GFP_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
ERLIN1___GFP,3,2,A,B,0.0000,0.0,0.0,0.0000,0.1648,0.0000,0.0000,0.0,0.0,0.1200,69.3,87.9,76.9,0.450,0,0,0,0,,,,,,,348,238,,,,,ERLIN1___GFP_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
ERLIN1___GFP,4,5,A,B,0.0000,0.0,0.0,0.0000,0.1203,0.0000,0.0000,0.0,0.0,0.1200,66.4,88.7,75.5,0.440,0,0,0,0,,,,,,,348,238,,,,,ERLIN1___GFP_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
ERLIN1___GFP,5,3,A,B,0.0000,0.0,0.0,0.0000,0.0959,0.0000,0.0000,0.0,0.0,0.1200,71.6,88.3,78.4,0.430,0,0,0,0,,,,,,,348,238,,,,,ERLIN1___GFP_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
ERLIN2___SETD1A,1,4,A,B,0.0000,0.0,0.0,0.0000,0.2883,0.0000,0.0000,0.0,0.0,0.2000,66.1,28.2,34.5,0.250,0,0,0,0,,,,,,,339,1707,,,,,ERLIN2___SETD1A_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
ERLIN2___SETD1A,2,1,A,B,0.0000,0.0,0.0,0.0000,0.1975,0.0000,0.0000,0.0,0.0,0.1900,73.3,30.5,37.6,0.250,0,0,0,0,,,,,,,339,1707,,,,,ERLIN2___SETD1A_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
ERLIN2___SETD1A,3,5,A,B,0.0000,0.0,0.0,0.0000,0.2031,0.0000,0.0000,0.0,0.0,0.1900,69.7,29.8,36.4,0.250,0,0,0,0,,,,,,,339,1707,,,,,ERLIN2___SETD1A_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb
ERLIN2___SETD1A,4,3,A,B,0.0000,0.0,0.0,0.0000,0.1999,0.0000,0.0000,0.0,0.0,0.1900,73.5,30.8,37.9,0.250,0,0,0,0,,,,,,,339,1707,,,,,ERLIN2___SETD1A_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
ERLIN2___SETD1A,5,2,A,B,0.0000,0.0,0.0,0.0000,0.1712,0.0000,0.0000,0.0,0.0,0.1800,74.4,30.2,37.5,0.250,0,0,0,0,,,,,,,339,1707,,,,,ERLIN2___SETD1A_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HARS2___GFP,1,4,A,B,0.0000,0.0,0.0,0.0000,0.1091,0.0000,0.0000,0.0,0.0,0.1600,81.7,88.3,83.8,0.600,0,0,0,0,,,,,,,506,238,,,,,HARS2___GFP_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HARS2___GFP,2,3,A,B,0.0000,0.0,0.0,0.0000,0.1095,0.0000,0.0000,0.0,0.0,0.1400,80.9,86.5,82.7,0.600,0,0,0,0,,,,,,,506,238,,,,,HARS2___GFP_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
HARS2___GFP,3,2,A,B,0.0000,0.0,0.0,0.0000,0.1084,0.0000,0.0000,0.0,0.0,0.1400,81.0,88.0,83.2,0.590,0,0,0,0,,,,,,,506,238,,,,,HARS2___GFP_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
HARS2___GFP,4,5,A,B,0.0000,0.0,0.0,0.0000,0.1050,0.0000,0.0000,0.0,0.0,0.1400,81.4,88.8,83.8,0.600,0,0,0,0,,,,,,,506,238,,,,,HARS2___GFP_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
HARS2___GFP,5,1,A,B,0.0000,0.0,0.0,0.0000,0.1019,0.0000,0.0000,0.0,0.0,0.1100,80.9,87.3,82.9,0.580,0,0,0,0,,,,,,,506,238,,,,,HARS2___GFP_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb
HARS2___RAD50,1,1,A,B,0.0000,0.0,0.0,0.0000,0.1779,0.0000,0.0000,0.0,0.0,0.1800,79.9,74.6,76.1,0.360,0,0,0,0,,,,,,,506,1312,,,,,HARS2___RAD50_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HARS2___RAD50,2,4,A,B,0.0000,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0,0.0,0.1800,79.0,72.3,74.2,0.350,0,0,0,0,,,,,,,506,1312,,,,,HARS2___RAD50_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
HARS2___RAD50,3,5,A,B,0.0000,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0,0.0,0.1800,78.9,75.8,76.7,0.350,0,0,0,0,,,,,,,506,1312,,,,,HARS2___RAD50_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb
HARS2___RAD50,4,3,A,B,0.0000,0.0,0.0,0.0000,0.1846,0.0000,0.0000,0.0,0.0,0.1800,78.1,75.7,76.4,0.350,0,0,0,0,,,,,,,506,1312,,,,,HARS2___RAD50_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
HARS2___RAD50,5,2,A,B,0.0000,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0,0.0,0.1700,78.9,75.3,76.3,0.350,0,0,0,0,,,,,,,506,1312,,,,,HARS2___RAD50_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HARS2___SAMM50,1,4,A,B,0.0000,0.0,0.0,0.0000,0.1135,0.0000,0.0000,0.0,0.0,0.1500,81.0,78.1,79.6,0.490,0,0,0,0,,,,,,,506,469,,,,,HARS2___SAMM50_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HARS2___SAMM50,2,2,A,B,0.0000,0.0,0.0,0.0000,0.1258,0.0000,0.0000,0.0,0.0,0.1400,81.0,78.3,79.7,0.490,0,0,0,0,,,,,,,506,469,,,,,HARS2___SAMM50_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
HARS2___SAMM50,3,5,A,B,0.0000,0.0,0.0,0.0000,0.1151,0.0000,0.0000,0.0,0.0,0.1400,80.5,78.7,79.6,0.490,0,0,0,0,,,,,,,506,469,,,,,HARS2___SAMM50_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb
HARS2___SAMM50,4,1,A,B,0.0000,0.0,0.0,0.0000,0.1295,0.0000,0.0000,0.0,0.0,0.1400,80.9,79.4,80.2,0.480,0,0,0,0,,,,,,,506,469,,,,,HARS2___SAMM50_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
HARS2___SAMM50,5,3,A,B,0.0000,0.0,0.0,0.0000,0.1169,0.0000,0.0000,0.0,0.0,0.1300,79.9,77.8,78.9,0.480,0,0,0,0,,,,,,,506,469,,,,,HARS2___SAMM50_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
IBA57___BUB3,1,2,A,B,0.0000,0.0,0.0,0.0000,0.1975,0.0000,0.0000,0.0,0.0,0.2200,76.7,93.0,84.5,0.550,0,0,0,0,,,,,,,356,328,,,,,IBA57___BUB3_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb
IBA57___BUB3,2,4,A,B,0.0000,0.0,0.0,0.0000,0.1313,0.0000,0.0000,0.0,0.0,0.1900,76.9,91.5,83.9,0.530,0,0,0,0,,,,,,,356,328,,,,,IBA57___BUB3_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
IBA57___BUB3,3,1,A,B,0.0000,0.0,0.0,0.0000,0.1597,0.0000,0.0000,0.0,0.0,0.1800,74.7,91.3,82.7,0.530,0,0,0,0,,,,,,,356,328,,,,,IBA57___BUB3_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
IBA57___BUB3,4,5,A,B,0.0000,0.0,0.0,0.0000,0.1385,0.0000,0.0000,0.0,0.0,0.1800,75.5,91.6,83.2,0.520,0,0,0,0,,,,,,,356,328,,,,,IBA57___BUB3_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
IBA57___BUB3,5,3,A,B,0.0000,0.0,0.0,0.0000,0.1342,0.0000,0.0000,0.0,0.0,0.1800,75.4,90.5,82.6,0.510,0,0,0,0,,,,,,,356,328,,,,,IBA57___BUB3_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
LSS___COX5B,1,5,A,B,0.0000,0.0,0.0,0.0000,0.2201,0.0000,0.0000,0.0,0.0,0.2000,93.4,38.0,85.1,0.830,0,0,0,0,,,,,,,732,129,,,,,LSS___COX5B_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb
LSS___COX5B,2,3,A,B,0.0000,0.0,0.0,0.0000,0.1800,0.0000,0.0000,0.0,0.0,0.1900,93.8,35.7,85.1,0.830,0,0,0,0,,,,,,,732,129,,,,,LSS___COX5B_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
LSS___COX5B,3,4,A,B,0.0000,0.0,0.0,0.0000,0.1680,0.0000,0.0000,0.0,0.0,0.1900,91.5,33.4,82.8,0.820,0,0,0,0,,,,,,,732,129,,,,,LSS___COX5B_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
LSS___COX5B,4,2,A,B,0.0000,0.0,0.0,0.0000,0.1347,0.0000,0.0000,0.0,0.0,0.1700,92.5,39.1,84.5,0.820,0,0,0,0,,,,,,,732,129,,,,,LSS___COX5B_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
LSS___COX5B,5,1,A,B,0.0000,0.0,0.0,0.0000,0.1452,0.0000,0.0000,0.0,0.0,0.1600,93.1,33.8,84.2,0.820,0,0,0,0,,,,,,,732,129,,,,,LSS___COX5B_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb
LSS___ERLIN2,1,2,A,B,0.0000,0.0,0.0,0.0000,0.4152,0.0000,0.0000,0.0,0.0,0.1900,94.1,63.8,84.5,0.700,0,0,0,0,,,,,,,732,339,,,,,LSS___ERLIN2_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb
LSS___ERLIN2,2,3,A,B,0.0000,0.0,0.0,0.0000,0.2793,0.0000,0.0000,0.0,0.0,0.1800,94.1,64.2,84.6,0.700,0,0,0,0,,,,,,,732,339,,,,,LSS___ERLIN2_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
LSS___ERLIN2,3,4,A,B,0.0000,0.0,0.0,0.0000,0.2982,0.0000,0.0000,0.0,0.0,0.1700,94.4,58.3,83.0,0.700,0,0,0,0,,,,,,,732,339,,,,,LSS___ERLIN2_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
LSS___ERLIN2,4,5,A,B,0.0000,0.0,0.0,0.0000,0.2707,0.0000,0.0000,0.0,0.0,0.1700,93.3,60.4,82.9,0.700,0,0,0,0,,,,,,,732,339,,,,,LSS___ERLIN2_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
LSS___ERLIN2,5,1,A,B,0.0000,0.0,0.0,0.0000,0.2827,0.0000,0.0000,0.0,0.0,0.1700,94.1,54.7,81.6,0.700,0,0,0,0,,,,,,,732,339,,,,,LSS___ERLIN2_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb
LSS___SETD1A,1,2,A,B,0.0000,0.0,0.0,0.0000,0.2899,0.0000,0.0000,0.0,0.0,0.2400,94.5,27.8,47.8,0.430,0,0,0,0,,,,,,,732,1707,,,,,LSS___SETD1A_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb
LSS___SETD1A,2,4,A,B,0.0000,0.0,0.0,0.0000,0.2812,0.0000,0.0000,0.0,0.0,0.2400,91.9,25.7,45.6,0.430,0,0,0,0,,,,,,,732,1707,,,,,LSS___SETD1A_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
LSS___SETD1A,3,1,A,B,0.0000,0.0,0.0,0.0000,0.2575,0.0000,0.0000,0.0,0.0,0.2300,93.8,27.6,47.5,0.430,0,0,0,0,,,,,,,732,1707,,,,,LSS___SETD1A_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
LSS___SETD1A,4,5,A,B,0.0000,0.0,0.0,0.0000,0.2400,0.0000,0.0000,0.0,0.0,0.2100,92.4,26.3,46.1,0.430,0,0,0,0,,,,,,,732,1707,,,,,LSS___SETD1A_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
LSS___SETD1A,5,3,A,B,0.0000,0.0,0.0,0.0000,0.2201,0.0000,0.0000,0.0,0.0,0.2100,92.6,26.7,46.5,0.430,0,0,0,0,,,,,,,732,1707,,,,,LSS___SETD1A_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
MTARC1___PRPF19,1,3,A,B,0.0000,0.0,0.0,0.0000,0.1978,0.0000,0.0000,0.0,0.0,0.1900,80.1,79.7,79.9,0.480,0,0,0,0,,,,,,,337,504,,,,,MTARC1___PRPF19_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
MTARC1___PRPF19,2,5,A,B,0.0000,0.0,0.0,0.0000,0.1709,0.0000,0.0000,0.0,0.0,0.1800,81.1,80.5,80.7,0.470,0,0,0,0,,,,,,,337,504,,,,,MTARC1___PRPF19_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
MTARC1___PRPF19,3,4,A,B,0.0000,0.0,0.0,0.0000,0.1467,0.0000,0.0000,0.0,0.0,0.1800,81.6,79.1,80.1,0.460,0,0,0,0,,,,,,,337,504,,,,,MTARC1___PRPF19_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
MTARC1___PRPF19,4,2,A,B,0.0000,0.0,0.0,0.0000,0.1518,0.0000,0.0000,0.0,0.0,0.1600,81.5,80.4,80.8,0.470,0,0,0,0,,,,,,,337,504,,,,,MTARC1___PRPF19_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
MTARC1___PRPF19,5,1,A,B,0.0000,0.0,0.0,0.0000,0.1348,0.0000,0.0000,0.0,0.0,0.1500,81.4,80.5,80.9,0.460,0,0,0,0,,,,,,,337,504,,,,,MTARC1___PRPF19_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb
NOP2___COX5B,1,2,A,B,0.3739,1281.3,479.0,0.4104,0.9088,0.2717,0.5145,15938.0,103.0,0.4600,54.1,63.0,55.3,0.510,352,39,26,17,95.4,66.9,92.6,93.2,67.2,82.9,812,129,"[236-253,262-595]",[28-66],"[316-317,320,340-344,378-381,383,404-405,407,508,511,540-545,583,585]","[29,31-40,42-45,48-49]",NOP2___COX5B_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb
NOP2___COX5B,2,3,A,B,0.0000,0.0,0.0,0.0000,0.2772,0.0000,0.0000,0.0,0.0,0.2300,52.3,44.1,51.2,0.470,0,0,0,0,,,,,,,812,129,,,,,NOP2___COX5B_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
NOP2___COX5B,3,1,A,B,0.0000,0.0,0.0,0.0000,0.1722,0.0000,0.0000,0.0,0.0,0.1900,51.9,41.2,50.4,0.460,0,0,0,0,,,,,,,812,129,,,,,NOP2___COX5B_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
NOP2___COX5B,4,4,A,B,0.0000,0.0,0.0,0.0000,0.1961,0.0000,0.0000,0.0,0.0,0.1900,51.3,40.4,49.8,0.460,0,0,0,0,,,,,,,812,129,,,,,NOP2___COX5B_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
NOP2___COX5B,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1761,0.0000,0.0000,0.0,0.0,0.1800,52.1,46.9,51.4,0.460,0,0,0,0,,,,,,,812,129,,,,,NOP2___COX5B_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
OLA1___CDK12,1,1,A,B,0.0000,0.0,0.0,0.0000,0.2902,0.0000,0.0000,0.0,0.0,0.2700,82.4,33.0,43.4,0.340,0,0,0,0,,,,,,,396,1490,,,,,OLA1___CDK12_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
OLA1___CDK12,2,2,A,B,0.0000,0.0,0.0,0.0000,0.2607,0.0000,0.0000,0.0,0.0,0.2600,83.9,33.8,44.3,0.340,0,0,0,0,,,,,,,396,1490,,,,,OLA1___CDK12_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
OLA1___CDK12,3,4,A,B,0.0000,0.0,0.0,0.0000,0.2349,0.0000,0.0000,0.0,0.0,0.2400,80.9,30.7,41.2,0.330,0,0,0,0,,,,,,,396,1490,,,,,OLA1___CDK12_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
OLA1___CDK12,4,3,A,B,0.0000,0.0,0.0,0.0000,0.2139,0.0000,0.0000,0.0,0.0,0.2200,83.7,32.5,43.3,0.340,0,0,0,0,,,,,,,396,1490,,,,,OLA1___CDK12_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
OLA1___CDK12,5,5,A,B,0.0000,0.0,0.0,0.0000,0.2022,0.0000,0.0000,0.0,0.0,0.2100,84.1,32.8,43.6,0.330,0,0,0,0,,,,,,,396,1490,,,,,OLA1___CDK12_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
OLA1___EMC7,1,5,A,B,0.0000,0.0,0.0,0.0000,0.1307,0.0000,0.0000,0.0,0.0,0.1400,81.7,44.7,67.7,0.600,0,0,0,0,,,,,,,396,242,,,,,OLA1___EMC7_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb
OLA1___EMC7,2,1,A,B,0.0000,0.0,0.0,0.0000,0.1143,0.0000,0.0000,0.0,0.0,0.1400,83.0,40.6,66.9,0.600,0,0,0,0,,,,,,,396,242,,,,,OLA1___EMC7_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
OLA1___EMC7,3,4,A,B,0.0000,0.0,0.0,0.0000,0.1360,0.0000,0.0000,0.0,0.0,0.1400,81.8,43.8,67.4,0.590,0,0,0,0,,,,,,,396,242,,,,,OLA1___EMC7_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
OLA1___EMC7,4,2,A,B,0.0000,0.0,0.0,0.0000,0.1489,0.0000,0.0000,0.0,0.0,0.1300,83.7,44.5,68.8,0.600,0,0,0,0,,,,,,,396,242,,,,,OLA1___EMC7_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
OLA1___EMC7,5,3,A,B,0.0000,0.0,0.0,0.0000,0.1295,0.0000,0.0000,0.0,0.0,0.1200,83.9,42.0,68.0,0.600,0,0,0,0,,,,,,,396,242,,,,,OLA1___EMC7_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
OLA1___GPD2,1,2,A,B,0.0000,0.0,0.0,0.0000,0.1794,0.0000,0.0000,0.0,0.0,0.1700,79.2,79.6,79.5,0.570,0,0,0,0,,,,,,,396,727,,,,,OLA1___GPD2_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb
OLA1___GPD2,2,1,A,B,0.0000,0.0,0.0,0.0000,0.1520,0.0000,0.0000,0.0,0.0,0.1600,78.6,79.7,79.3,0.570,0,0,0,0,,,,,,,396,727,,,,,OLA1___GPD2_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
